Time x_Exact y_Exact x_FD y_FD x_TI y_TI x_TE y_TE x_B y_B
4.2143e-09 2.43092e-05 5.13975e-05 2.65018e-05 6.01226e-05 2.43661e-05 5.13922e-05 2.79774e-05 6.08676e-05 2.43661e-05 5.13922e-05
4.24221e-09 2.1758e-05 5.25284e-05 2.34135e-05 6.14235e-05 2.18155e-05 5.25273e-05 2.49211e-05 6.22443e-05 2.18155e-05 5.25273e-05
4.27012e-09 1.91543e-05 5.35327e-05 2.02614e-05 6.25728e-05 1.92123e-05 5.3536e-05 2.17972e-05 6.3471e-05 1.92123e-05 5.3536e-05
4.29803e-09 1.65045e-05 5.44081e-05 1.70529e-05 6.35674e-05 1.65628e-05 5.44157e-05 1.86131e-05 6.45443e-05 1.65628e-05 5.44157e-05
4.32594e-09 1.3815e-05 5.51524e-05 1.37955e-05 6.44045e-05 1.38733e-05 5.51644e-05 1.53763e-05 6.54613e-05 1.38733e-05 5.51644e-05
4.35385e-09 1.10921e-05 5.57638e-05 1.04971e-05 6.50816e-05 1.11503e-05 5.57803e-05 1.20944e-05 6.62195e-05 1.11503e-05 5.57803e-05
4.38176e-09 8.34255e-06 5.62409e-05 7.16541e-06 6.55969e-05 8.40037e-06 5.62618e-05 8.7754e-06 6.68165e-05 8.40037e-06 5.62618e-05
4.40966e-09 5.57289e-06 5.65825e-05 3.80843e-06 6.59486e-05 5.63013e-06 5.66079e-05 5.42705e-06 6.72506e-05 5.63013e-06 5.66079e-05
4.43757e-09 2.78981e-06 5.67878e-05 4.34183e-07 6.61356e-05 2.84625e-06 5.68176e-05 2.0574e-06 6.75204e-05 2.84625e-06 5.68176e-05
4.46548e-09 4.71894e-19 5.68563e-05 -2.94924e-06 6.61569e-05 5.54376e-08 5.68905e-05 -1.3255e-06 6.76248e-05 5.54376e-08 5.68905e-05
4.49339e-09 -2.78981e-06 5.67878e-05 -6.33371e-06 6.60121e-05 -2.73559e-06 5.68264e-05 -4.71353e-06 6.75631e-05 -2.73559e-06 5.68264e-05
4.5213e-09 -5.57289e-06 5.65825e-05 -9.71107e-06 6.57012e-05 -5.52012e-06 5.66254e-05 -8.09852e-06 6.7335e-05 -5.52012e-06 5.66254e-05
4.54921e-09 -8.34255e-06 5.62409e-05 -1.30732e-05 6.52245e-05 -8.29144e-06 5.62881e-05 -1.14723e-05 6.69409e-05 -8.29144e-06 5.62881e-05
4.57712e-09 -1.10921e-05 5.57638e-05 -1.64119e-05 6.45828e-05 -1.10429e-05 5.58153e-05 -1.48268e-05 6.63811e-05 -1.10429e-05 5.58153e-05
4.60503e-09 -1.3815e-05 5.51524e-05 -1.97191e-05 6.37772e-05 -1.37678e-05 5.5208e-05 -1.81537e-05 6.56566e-05 -1.37678e-05 5.5208e-05
4.63294e-09 -1.65045e-05 5.44081e-05 -2.29867e-05 6.28092e-05 -1.64596e-05 5.44678e-05 -2.14452e-05 6.47689e-05 -1.64596e-05 5.44678e-05
4.66085e-09 -1.91543e-05 5.35327e-05 -2.62069e-05 6.16809e-05 -1.91119e-05 5.35964e-05 -2.4693e-05 6.37196e-05 -1.91119e-05 5.35964e-05
4.68876e-09 -2.1758e-05 5.25284e-05 -2.93716e-05 6.03945e-05 -2.17183e-05 5.2596e-05 -2.78893e-05 6.25108e-05 -2.17183e-05 5.2596e-05
4.71667e-09 -2.43092e-05 5.13975e-05 -3.24732e-05 5.89527e-05 -2.42724e-05 5.14689e-05 -3.10263e-05 6.11452e-05 -2.42724e-05 5.14689e-05
4.74458e-09 -2.68019e-05 5.01428e-05 -3.55041e-05 5.73587e-05 -2.67682e-05 5.02178e-05 -3.40963e-05 5.96255e-05 -2.67682e-05 5.02178e-05
4.77249e-09 -2.923e-05 4.87673e-05 -3.84566e-05 5.56159e-05 -2.91996e-05 4.88459e-05 -3.70916e-05 5.79552e-05 -2.91996e-05 4.88459e-05
4.80039e-09 -3.15877e-05 4.72743e-05 -4.13237e-05 5.37281e-05 -3.15607e-05 4.73563e-05 -4.0005e-05 5.61378e-05 -3.15607e-05 4.73563e-05
4.8283e-09 -3.38693e-05 4.56674e-05 -4.40981e-05 5.16996e-05 -3.3846e-05 4.57526e-05 -4.28292e-05 5.41774e-05 -3.3846e-05 4.57526e-05
4.85621e-09 -3.60693e-05 4.39505e-05 -4.67729e-05 4.9535e-05 -3.60498e-05 4.40388e-05 -4.55571e-05 5.20784e-05 -3.60498e-05 4.40388e-05
4.88412e-09 -3.81824e-05 4.21277e-05 -4.93414e-05 4.7239e-05 -3.81669e-05 4.22189e-05 -4.8182e-05 4.98455e-05 -3.81669e-05 4.22189e-05
4.91203e-09 -4.02035e-05 4.02035e-05 -5.17972e-05 4.4817e-05 -4.01921e-05 4.02974e-05 -5.06973e-05 4.74837e-05 -4.01921e-05 4.02974e-05
4.93994e-09 -4.21277e-05 3.81824e-05 -5.41342e-05 4.22744e-05 -4.21207e-05 3.82788e-05 -5.30966e-05 4.49985e-05 -4.21207e-05 3.82788e-05
4.96785e-09 -4.39505e-05 3.60693e-05 -5.63463e-05 3.96171e-05 -4.39479e-05 3.61681e-05 -5.5374e-05 4.23955e-05 -4.39479e-05 3.61681e-05
4.99576e-09 -4.56674e-05 3.38693e-05 -5.8428e-05 3.68512e-05 -4.56693e-05 3.39702e-05 -5.75236e-05 3.96807e-05 -4.56693e-05 3.39702e-05
5.02367e-09 -4.72743e-05 3.15877e-05 -6.03739e-05 3.39831e-05 -4.72809e-05 3.16905e-05 -5.95399e-05 3.68604e-05 -4.72809e-05 3.16905e-05
5.05158e-09 -4.87673e-05 2.923e-05 -6.21791e-05 3.10195e-05 -4.87787e-05 2.93346e-05 -6.14178e-05 3.39411e-05 -4.87787e-05 2.93346e-05
5.07949e-09 -5.01428e-05 2.68019e-05 -6.38388e-05 2.79673e-05 -5.01591e-05 2.69079e-05 -6.31523e-05 3.09296e-05 -5.01591e-05 2.69079e-05
5.1074e-09 -5.13975e-05 2.43092e-05 -6.53486e-05 2.48336e-05 -5.14188e-05 2.44165e-05 -6.47391e-05 2.7833e-05 -5.14188e-05 2.44165e-05
5.13531e-09 -5.25284e-05 2.1758e-05 -6.67046e-05 2.16258e-05 -5.25547e-05 2.18663e-05 -6.61738e-05 2.46585e-05 -5.25547e-05 2.18663e-05
5.16322e-09 -5.35327e-05 1.91543e-05 -6.79032e-05 1.83515e-05 -5.35642e-05 1.92635e-05 -6.74528e-05 2.14135e-05 -5.35642e-05 1.92635e-05
5.19112e-09 -5.44081e-05 1.65045e-05 -6.8941e-05 1.50183e-05 -5.44448e-05 1.66142e-05 -6.85724e-05 1.81058e-05 -5.44448e-05 1.66142e-05
5.21903e-09 -5.51524e-05 1.3815e-05 -6.98152e-05 1.16342e-05 -5.51943e-05 1.39249e-05 -6.95297e-05 1.47432e-05 -5.51943e-05 1.39249e-05
5.24694e-09 -5.57638e-05 1.10921e-05 -7.05233e-05 8.20712e-06 -5.5811e-05 1.12021e-05 -7.03219e-05 1.13335e-05 -5.5811e-05 1.12021e-05
5.27485e-09 -5.62409e-05 8.34255e-06 -7.10632e-05 4.74531e-06 -5.62934e-05 8.45236e-06 -7.09467e-05 7.88493e-06 -5.62934e-05 8.45236e-06
5.30276e-09 -5.65825e-05 5.57289e-06 -7.14331e-05 1.25701e-06 -5.66403e-05 5.68223e-06 -7.14022e-05 4.4057e-06 -5.66403e-05 5.68223e-06
5.33067e-09 -5.67878e-05 2.78981e-06 -7.16318e-05 -2.24945e-06 -5.68509e-05 2.89842e-06 -7.1687e-05 9.04118e-07 -5.68509e-05 2.89842e-06
5.35858e-09 -5.68563e-05 1.63684e-18 -7.16584e-05 -5.76567e-06 -5.69247e-05 1.07625e-07 -7.17999e-05 -2.61145e-06 -5.69247e-05 1.07625e-07
5.38649e-09 -5.67878e-05 -2.78981e-06 -7.15124e-05 -9.28319e-06 -5.68615e-05 -2.68343e-06 -7.17402e-05 -6.13255e-06 -5.68615e-05 -2.68343e-06
5.4144e-09 -5.65825e-05 -5.57289e-06 -7.11937e-05 -1.27935e-05 -5.66614e-05 -5.46802e-06 -7.15077e-05 -9.65073e-06 -5.66614e-05 -5.46802e-06
5.44231e-09 -5.62409e-05 -8.34255e-06 -7.07027e-05 -1.62883e-05 -5.6325e-05 -8.23944e-06 -7.11024e-05 -1.31575e-05 -5.6325e-05 -8.23944e-06
5.47022e-09 -5.57638e-05 -1.10921e-05 -7.00401e-05 -1.97589e-05 -5.5853e-05 -1.0991e-05 -7.05251e-05 -1.66444e-05 -5.5853e-05 -1.0991e-05
5.49813e-09 -5.51524e-05 -1.3815e-05 -6.92072e-05 -2.3197e-05 -5.52466e-05 -1.37161e-05 -6.97765e-05 -2.01029e-05 -5.52466e-05 -1.37161e-05
5.52604e-09 -5.44081e-05 -1.65045e-05 -6.82055e-05 -2.65942e-05 -5.45072e-05 -1.64082e-05 -6.88582e-05 -2.35247e-05 -5.45072e-05 -1.64082e-05
5.55394e-09 -5.35327e-05 -1.91543e-05 -6.70371e-05 -2.99422e-05 -5.36367e-05 -1.90608e-05 -6.7772e-05 -2.69014e-05 -5.36367e-05 -1.90608e-05
5.58185e-09 -5.25284e-05 -2.1758e-05 -6.57043e-05 -3.32329e-05 -5.26371e-05 -2.16675e-05 -6.652e-05 -3.02248e-05 -5.26371e-05 -2.16675e-05
5.60976e-09 -5.13975e-05 -2.43092e-05 -6.421e-05 -3.64581e-05 -5.15108e-05 -2.42219e-05 -6.51048e-05 -3.34867e-05 -5.15108e-05 -2.42219e-05
5.63767e-09 -5.01428e-05 -2.68019e-05 -6.25574e-05 -3.961e-05 -5.02605e-05 -2.67181e-05 -6.35295e-05 -3.66792e-05 -5.02605e-05 -2.67181e-05
5.66558e-09 -4.87673e-05 -2.923e-05 -6.075e-05 -4.26808e-05 -4.88893e-05 -2.91499e-05 -6.17975e-05 -3.97943e-05 -4.88893e-05 -2.91499e-05
5.69349e-09 -4.72743e-05 -3.15877e-05 -5.87919e-05 -4.56628e-05 -4.74004e-05 -3.15116e-05 -5.99126e-05 -4.28244e-05 -4.74004e-05 -3.15116e-05
5.7214e-09 -4.56674e-05 -3.38693e-05 -5.66874e-05 -4.85488e-05 -4.57975e-05 -3.37973e-05 -5.7879e-05 -4.5762e-05 -4.57975e-05 -3.37973e-05
5.74931e-09 -4.39505e-05 -3.60693e-05 -5.44413e-05 -5.13314e-05 -4.40844e-05 -3.60016e-05 -5.57012e-05 -4.85998e-05 -4.40844e-05 -3.60016e-05
5.77722e-09 -4.21277e-05 -3.81824e-05 -5.20586e-05 -5.40038e-05 -4.22652e-05 -3.81193e-05 -5.3384e-05 -5.13306e-05 -4.22652e-05 -3.81193e-05
5.80513e-09 -4.02035e-05 -4.02035e-05 -4.95447e-05 -5.65592e-05 -4.03443e-05 -4.01452e-05 -5.09328e-05 -5.39478e-05 -4.03443e-05 -4.01452e-05
5.83304e-09 -3.81824e-05 -4.21277e-05 -4.69053e-05 -5.89912e-05 -3.83263e-05 -4.20744e-05 -4.83532e-05 -5.64446e-05 -3.83263e-05 -4.20744e-05
5.86095e-09 -3.60693e-05 -4.39505e-05 -4.41466e-05 -6.12937e-05 -3.62162e-05 -4.39022e-05 -4.5651e-05 -5.88147e-05 -3.62162e-05 -4.39022e-05
5.88886e-09 -3.38693e-05 -4.56674e-05 -4.12749e-05 -6.34607e-05 -3.40188e-05 -4.56244e-05 -4.28324e-05 -6.10522e-05 -3.40188e-05 -4.56244e-05
5.91677e-09 -3.15877e-05 -4.72743e-05 -3.82967e-05 -6.54868e-05 -3.17397e-05 -4.72366e-05 -3.9904e-05 -6.31514e-05 -3.17397e-05 -4.72366e-05
5.94467e-09 -2.923e-05 -4.87673e-05 -3.52192e-05 -6.73667e-05 -2.93842e-05 -4.87352e-05 -3.68726e-05 -6.51068e-05 -2.93842e-05 -4.87352e-05
5.97258e-09 -2.68019e-05 -5.01428e-05 -3.20493e-05 -6.90955e-05 -2.6958e-05 -5.01163e-05 -3.37452e-05 -6.69135e-05 -2.6958e-05 -5.01163e-05
6.00049e-09 -2.43092e-05 -5.13975e-05 -2.87946e-05 -7.06687e-05 -2.4467e-05 -5.13768e-05 -3.0529e-05 -6.85666e-05 -2.4467e-05 -5.13768e-05
6.0284e-09 -2.1758e-05 -5.25284e-05 -2.54626e-05 -7.20822e-05 -2.19171e-05 -5.25136e-05 -2.72318e-05 -7.00618e-05 -2.19171e-05 -5.25136e-05
6.05631e-09 -1.91543e-05 -5.35327e-05 -2.20613e-05 -7.33321e-05 -1.93146e-05 -5.35239e-05 -2.38611e-05 -7.13952e-05 -1.93146e-05 -5.35239e-05
6.08422e-09 -1.65045e-05 -5.44081e-05 -1.85986e-05 -7.4415e-05 -1.66656e-05 -5.44053e-05 -2.0425e-05 -7.25631e-05 -1.66656e-05 -5.44053e-05
6.11213e-09 -1.3815e-05 -5.51524e-05 -1.50828e-05 -7.5328e-05 -1.39766e-05 -5.51557e-05 -1.69316e-05 -7.35623e-05 -1.39766e-05 -5.51557e-05
6.14004e-09 -1.10921e-05 -5.57638e-05 -1.15221e-05 -7.60684e-05 -1.1254e-05 -5.57732e-05 -1.33891e-05 -7.43901e-05 -1.1254e-05 -5.57732e-05
6.16795e-09 -8.34255e-06 -5.62409e-05 -7.92513e-06 -7.66339e-05 -8.50435e-06 -5.62565e-05 -9.80601e-06 -7.5044e-05 -8.50435e-06 -5.62565e-05
6.19586e-09 -5.57289e-06 -5.65825e-05 -4.30037e-06 -7.7023e-05 -5.73433e-06 -5.66043e-05 -6.1908e-06 -7.5522e-05 -5.73433e-06 -5.66043e-05
6.22377e-09 -2.78981e-06 -5.67878e-05 -6.56516e-07 -7.72341e-05 -2.95058e-06 -5.68158e-05 -2.55212e-06 -7.58225e-05 -2.95058e-06 -5.68158e-05
6.25168e-09 -2.75129e-18 -5.68563e-05 2.9977e-06 -7.72663e-05 -1.59812e-07 -5.68904e-05 1.1013e-06 -7.59444e-05 -1.59812e-07 -5.68904e-05
6.27959e-09 2.78981e-06 -5.67878e-05 6.6535e-06 -7.71191e-05 2.63126e-06 -5.68281e-05 4.76072e-06 -7.5887e-05 2.63126e-06 -5.68281e-05
6.3075e-09 5.57289e-06 -5.65825e-05 1.03021e-05 -7.67925e-05 5.41591e-06 -5.66289e-05 8.41731e-06 -7.56499e-05 5.41591e-06 -5.66289e-05
6.3354e-09 8.34255e-06 -5.62409e-05 1.39346e-05 -7.62868e-05 8.18744e-06 -5.62933e-05 1.20623e-05 -7.52334e-05 8.18744e-06 -5.62933e-05
6.36331e-09 1.10921e-05 -5.57638e-05 1.75423e-05 -7.56028e-05 1.09392e-05 -5.58222e-05 1.56868e-05 -7.46379e-05 1.09392e-05 -5.58222e-05
6.39122e-09 1.3815e-05 -5.51524e-05 2.11165e-05 -7.47417e-05 1.36645e-05 -5.52167e-05 1.92821e-05 -7.38645e-05 1.36645e-05 -5.52167e-05
6.41913e-09 1.65045e-05 -5.44081e-05 2.46484e-05 -7.37052e-05 1.63568e-05 -5.44781e-05 2.28394e-05 -7.29147e-05 1.63568e-05 -5.44781e-05
6.44704e-09 1.91543e-05 -5.35327e-05 2.81294e-05 -7.24952e-05 1.90096e-05 -5.36084e-05 2.63501e-05 -7.17902e-05 1.90096e-05 -5.36084e-05
6.47495e-09 2.1758e-05 -5.25284e-05 3.1551e-05 -7.11144e-05 2.16166e-05 -5.26096e-05 2.98056e-05 -7.04933e-05 2.16166e-05 -5.26096e-05
6.50286e-09 2.43092e-05 -5.13975e-05 3.49048e-05 -6.95657e-05 2.41715e-05 -5.14842e-05 3.31974e-05 -6.90269e-05 2.41715e-05 -5.14842e-05
6.53077e-09 2.68019e-05 -5.01428e-05 3.81826e-05 -6.78523e-05 2.6668e-05 -5.02347e-05 3.65172e-05 -6.7394e-05 2.6668e-05 -5.02347e-05
6.55868e-09 2.923e-05 -4.87673e-05 4.13763e-05 -6.5978e-05 2.91003e-05 -4.88642e-05 3.97569e-05 -6.55981e-05 2.91003e-05 -4.88642e-05
6.58659e-09 3.15877e-05 -4.72743e-05 4.4478e-05 -6.3947e-05 3.14624e-05 -4.73761e-05 4.29085e-05 -6.36431e-05 3.14624e-05 -4.73761e-05
6.6145e-09 3.38693e-05 -4.56674e-05 4.748e-05 -6.17637e-05 3.37486e-05 -4.57739e-05 4.5964e-05 -6.15335e-05 3.37486e-05 -4.57739e-05
6.64241e-09 3.60693e-05 -4.39505e-05 5.03748e-05 -5.9433e-05 3.59535e-05 -4.40615e-05 4.89161e-05 -5.92739e-05 3.59535e-05 -4.40615e-05
6.67032e-09 3.81824e-05 -4.21277e-05 5.31552e-05 -5.69602e-05 3.80717e-05 -4.2243e-05 5.17572e-05 -5.68694e-05 3.80717e-05 -4.2243e-05
6.69823e-09 4.02035e-05 -4.02035e-05 5.58142e-05 -5.4351e-05 4.00982e-05 -4.03227e-05 5.44802e-05 -5.43254e-05 4.00982e-05 -4.03227e-05
6.72613e-09 4.21277e-05 -3.81824e-05 5.83452e-05 -5.16112e-05 4.2028e-05 -3.83053e-05 5.70784e-05 -5.16477e-05 4.2028e-05 -3.83053e-05
6.75404e-09 4.39505e-05 -3.60693e-05 6.07416e-05 -4.87472e-05 4.38566e-05 -3.61957e-05 5.95452e-05 -4.88425e-05 4.38566e-05 -3.61957e-05
6.78195e-09 4.56674e-05 -3.38693e-05 6.29975e-05 -4.57655e-05 4.55794e-05 -3.3999e-05 6.18742e-05 -4.59163e-05 4.55794e-05 -3.3999e-05
6.80986e-09 4.72743e-05 -3.15877e-05 6.5107e-05 -4.26732e-05 4.71924e-05 -3.17203e-05 6.40596e-05 -4.28757e-05 4.71924e-05 -3.17203e-05
6.83777e-09 4.87673e-05 -2.923e-05 6.70647e-05 -3.94772e-05 4.86917e-05 -2.93653e-05 6.60958e-05 -3.97278e-05 4.86917e-05 -2.93653e-05
6.86568e-09 5.01428e-05 -2.68019e-05 6.88656e-05 -3.61852e-05 5.00736e-05 -2.69396e-05 6.79774e-05 -3.64799e-05 5.00736e-05 -2.69396e-05
6.89359e-09 5.13975e-05 -2.43092e-05 7.05048e-05 -3.28048e-05 5.13348e-05 -2.44489e-05 6.96996e-05 -3.31397e-05 5.13348e-05 -2.44489e-05
6.9215e-09 5.25284e-05 -2.1758e-05 7.19781e-05 -2.93439e-05 5.24724e-05 -2.18994e-05 7.12579e-05 -2.9715e-05 5.24724e-05 -2.18994e-05
6.94941e-09 5.35327e-05 -1.91543e-05 7.32815e-05 -2.58106e-05 5.34835e-05 -1.92972e-05 7.2648e-05 -2.62138e-05 5.34835e-05 -1.92972e-05
6.97732e-09 5.44081e-05 -1.65045e-05 7.44115e-05 -2.22135e-05 5.43658e-05 -1.66485e-05 7.38663e-05 -2.26443e-05 5.43658e-05 -1.66485e-05
7.00523e-09 5.51524e-05 -1.3815e-05 7.53649e-05 -1.85608e-05 5.5117e-05 -1.39597e-05 7.49093e-05 -1.90151e-05 5.5117e-05 -1.39597e-05
7.03314e-09 5.57638e-05 -1.10921e-05 7.6139e-05 -1.48613e-05 5.57354e-05 -1.12373e-05 7.57742e-05 -1.53346e-05 5.57354e-05 -1.12373e-05
7.06105e-09 5.62409e-05 -8.34255e-06 7.67315e-05 -1.11239e-05 5.62196e-05 -8.48783e-06 7.64585e-05 -1.16117e-05 5.62196e-05 -8.48783e-06
7.08895e-09 5.65825e-05 -5.57289e-06 7.71405e-05 -7.35731e-06 5.65682e-05 -5.71792e-06 7.696e-05 -7.85516e-06 5.65682e-05 -5.71792e-06
7.11686e-09 5.67878e-05 -2.78981e-06 7.73647e-05 -3.57068e-06 5.67806e-05 -2.93425e-06 7.7277e-05 -4.07403e-06 5.67806e-05 -2.93425e-06
7.14477e-09 5.68563e-05 -3.86574e-18 7.7403e-05 2.26947e-07 5.68561e-05 -1.435e-07 7.74085e-05 -2.77344e-07 5.68561e-05 -1.435e-07
7.17268e-09 5.67878e-05 2.78981e-06 7.72548e-05 4.02646e-06 5.67947e-05 2.64759e-06 7.73536e-05 3.5258e-06 5.67947e-05 2.64759e-06
7.20059e-09 5.65825e-05 5.57289e-06 7.69202e-05 7.81869e-06 5.65963e-05 5.43231e-06 7.71121e-05 7.32625e-06 5.65963e-05 5.43231e-06
7.2285e-09 5.62409e-05 8.34255e-06 7.63994e-05 1.15945e-05 5.62617e-05 8.20394e-06 7.66839e-05 1.11148e-05 5.62617e-05 8.20394e-06
7.25641e-09 5.57638e-05 1.10921e-05 7.56932e-05 1.53447e-05 5.57914e-05 1.09558e-05 7.60698e-05 1.48824e-05 5.57914e-05 1.09558e-05
7.28432e-09 5.51524e-05 1.3815e-05 7.4803e-05 1.90603e-05 5.51867e-05 1.36813e-05 7.52708e-05 1.86199e-05 5.51867e-05 1.36813e-05
7.31223e-09 5.44081e-05 1.65045e-05 7.37304e-05 2.27322e-05 5.44491e-05 1.63739e-05 7.42883e-05 2.23181e-05 5.44491e-05 1.63739e-05
7.34014e-09 5.35327e-05 1.91543e-05 7.24775e-05 2.63514e-05 5.35802e-05 1.9027e-05 7.31243e-05 2.5968e-05 5.35802e-05 1.9027e-05
7.36805e-09 5.25284e-05 2.1758e-05 7.1047e-05 2.99092e-05 5.25822e-05 2.16343e-05 7.17811e-05 2.95609e-05 5.25822e-05 2.16343e-05
7.39596e-09 5.13975e-05 2.43092e-05 6.94418e-05 3.33967e-05 5.14575e-05 2.41895e-05 7.02615e-05 3.30878e-05 5.14575e-05 2.41895e-05
7.42387e-09 5.01428e-05 2.68019e-05 6.76655e-05 3.68054e-05 5.02089e-05 2.66864e-05 6.85688e-05 3.65401e-05 5.02089e-05 2.66864e-05
7.45178e-09 4.87673e-05 2.923e-05 6.57218e-05 4.01269e-05 4.88392e-05 2.91191e-05 6.67067e-05 3.99093e-05 4.88392e-05 2.91191e-05
7.47968e-09 4.72743e-05 3.15877e-05 6.36151e-05 4.3353e-05 4.73518e-05 3.14817e-05 6.46791e-05 4.31872e-05 4.73518e-05 3.14817e-05
7.50759e-09 4.56674e-05 3.38693e-05 6.135e-05 4.64757e-05 4.57503e-05 3.37684e-05 6.24907e-05 4.63654e-05 4.57503e-05 3.37684e-05
7.5355e-09 4.39505e-05 3.60693e-05 5.89316e-05 4.94872e-05 4.40386e-05 3.59739e-05 6.01462e-05 4.94363e-05 4.40386e-05 3.59739e-05
7.56341e-09 4.21277e-05 3.81824e-05 5.63654e-05 5.238e-05 4.22207e-05 3.80927e-05 5.7651e-05 5.23921e-05 4.22207e-05 3.80927e-05
7.59132e-09 4.02035e-05 4.02035e-05 5.36572e-05 5.51469e-05 4.03011e-05 4.01197e-05 5.50107e-05 5.52254e-05 4.03011e-05 4.01197e-05
7.61923e-09 3.81824e-05 4.21277e-05 5.08132e-05 5.77808e-05 3.82844e-05 4.20502e-05 5.22313e-05 5.79291e-05 3.82844e-05 4.20502e-05
7.64714e-09 3.60693e-05 4.39505e-05 4.78399e-05 6.02751e-05 3.61753e-05 4.38794e-05 4.93193e-05 6.04964e-05 3.61753e-05 4.38794e-05
7.67505e-09 3.38693e-05 4.56674e-05 4.47441e-05 6.26234e-05 3.39791e-05 4.56029e-05 4.62812e-05 6.29207e-05 3.39791e-05 4.56029e-05
7.70296e-09 3.15877e-05 4.72743e-05 4.15331e-05 6.48198e-05 3.1701e-05 4.72166e-05 4.3124e-05 6.51958e-05 3.1701e-05 4.72166e-05
7.73087e-09 2.923e-05 4.87673e-05 3.82143e-05 6.68585e-05 2.93464e-05 4.87166e-05 3.98552e-05 6.73161e-05 2.93464e-05 4.87166e-05
7.75878e-09 2.68019e-05 5.01428e-05 3.47954e-05 6.87344e-05 2.69211e-05 5.00993e-05 3.64824e-05 6.92758e-05 2.69211e-05 5.00993e-05
7.78669e-09 2.43092e-05 5.13975e-05 3.12844e-05 7.04424e-05 2.44309e-05 5.13614e-05 3.30133e-05 7.107e-05 2.44309e-05 5.13614e-05
7.8146e-09 2.1758e-05 5.25284e-05 2.76896e-05 7.1978e-05 2.18817e-05 5.24998e-05 2.94562e-05 7.26939e-05 2.18817e-05 5.24998e-05
7.84251e-09 1.91543e-05 5.35327e-05 2.40194e-05 7.33372e-05 1.92798e-05 5.35117e-05 2.58193e-05 7.41432e-05 1.92798e-05 5.35117e-05
7.87041e-09 1.65045e-05 5.44081e-05 2.02824e-05 7.45163e-05 1.66314e-05 5.43948e-05 2.21113e-05 7.5414e-05 1.66314e-05 5.43948e-05
7.89832e-09 1.3815e-05 5.51524e-05 1.64876e-05 7.55119e-05 1.39429e-05 5.51469e-05 1.8341e-05 7.65027e-05 1.39429e-05 5.51469e-05
7.92623e-09 1.10921e-05 5.57638e-05 1.26439e-05 7.63212e-05 1.12206e-05 5.57661e-05 1.45171e-05 7.74064e-05 1.12206e-05 5.57661e-05
7.95414e-09 8.34255e-06 5.62409e-05 8.76052e-06 7.69419e-05 8.47132e-06 5.62511e-05 1.0649e-05 7.81223e-05 8.47132e-06 5.62511e-05
7.98205e-09 5.57289e-06 5.65825e-05 4.84664e-06 7.73719e-05 5.70152e-06 5.66007e-05 6.74564e-06 7.86484e-05 5.70152e-06 5.66007e-05
8.00996e-09 2.78981e-06 5.67878e-05 9.11659e-07 7.76098e-05 2.91791e-06 5.68139e-05 2.81649e-06 7.89829e-05 2.91791e-06 5.68139e-05
8.03787e-09 3.26324e-18 5.68563e-05 -3.035e-06 7.76546e-05 1.27187e-07 5.68903e-05 -1.12907e-06 7.91245e-05 1.27187e-07 5.68903e-05
8.06578e-09 -2.78981e-06 5.67878e-05 -6.98386e-06 7.75056e-05 -2.66392e-06 5.68297e-05 -5.08159e-06 7.90725e-05 -2.66392e-06 5.68297e-05
8.09369e-09 -5.57289e-06 5.65825e-05 -1.09254e-05 7.71628e-05 -5.4487e-06 5.66323e-05 -9.03155e-06 7.88264e-05 -5.4487e-06 5.66323e-05
8.1216e-09 -8.34255e-06 5.62409e-05 -1.48501e-05 7.66265e-05 -8.22044e-06 5.62985e-05 -1.29694e-05 7.83864e-05 -8.22044e-06 5.62985e-05
8.14951e-09 -1.10921e-05 5.57638e-05 -1.87485e-05 7.58975e-05 -1.09725e-05 5.58291e-05 -1.68857e-05 7.77532e-05 -1.09725e-05 5.58291e-05
8.17742e-09 -1.3815e-05 5.51524e-05 -2.26111e-05 7.49772e-05 -1.36982e-05 5.52253e-05 -2.07709e-05 7.69276e-05 -1.36982e-05 5.52253e-05
8.20533e-09 -1.65045e-05 5.44081e-05 -2.64286e-05 7.38673e-05 -1.63909e-05 5.44885e-05 -2.46156e-05 7.59114e-05 -1.63909e-05 5.44885e-05
8.23323e-09 -1.91543e-05 5.35327e-05 -3.01915e-05 7.257e-05 -1.90443e-05 5.36204e-05 -2.84104e-05 7.47065e-05 -1.90443e-05 5.36204e-05
8.26114e-09 -2.1758e-05 5.25284e-05 -3.38908e-05 7.1088e-05 -2.16519e-05 5.26233e-05 -3.2146e-05 7.33152e-05 -2.16519e-05 5.26233e-05
8.28905e-09 -2.43092e-05 5.13975e-05 -3.75173e-05 6.94244e-05 -2.42075e-05 5.14994e-05 -3.58134e-05 7.17406e-05 -2.42075e-05 5.14994e-05
8.31696e-09 -2.68019e-05 5.01428e-05 -4.10622e-05 6.75827e-05 -2.67048e-05 5.02515e-05 -3.94034e-05 6.9986e-05 -2.67048e-05 5.02515e-05
8.34487e-09 -2.923e-05 4.87673e-05 -4.45166e-05 6.55671e-05 -2.9138e-05 4.88826e-05 -4.29074e-05 6.80552e-05 -2.9138e-05 4.88826e-05
8.37278e-09 -3.15877e-05 4.72743e-05 -4.78721e-05 6.33819e-05 -3.1501e-05 4.7396e-05 -4.63165e-05 6.59523e-05 -3.1501e-05 4.7396e-05
